,result_id,Unnamed: 0.1,X,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genre_names,date,year,genres,decade,label,romance,horror,scifi
570,570,7882,19,False,/cL1R5nz7BUVU3d2shLDTaDcU0Ga.jpg,[27],26466,en,Triangle,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",2.909345,/hjC00Wus7IoCywVTHt68W8QxcyW.jpg,2009-10-16,Triangle,False,6.9,438,[Horror],2009-10-16,2009,27,2000,horror,0.0,1.0,0.0
571,571,7073,10,False,/22SUPrwoHNbMjZci1kRvBmCqrek.jpg,"[28, 12, 18, 14, 27, 53]",1734,en,The Mummy Returns,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",2.8116,/hioiYUZVIuYIhagDGhIAjyNEUu0.jpg,2001-04-28,The Mummy Returns,False,5.9,1707,"[Action, Adventure, Drama, Fantasy, Horror, Thriller]",2001-04-28,2001,"28, 12, 18, 14, 27, 53",2000,horror,0.0,1.0,0.0
572,572,7272,9,False,/pHPi34ysBhhLVM9LVKwJ0nJPFqN.jpg,[27],6466,en,Freddy vs. Jason,"Evil dream-demon Freddy Krueger devises a plan to manipulate the unstoppable Jason Vorhees into hacking up the teenagers of Elm Street in an effort to make people remember the name Freddy Krueger, thus freeing him from limbo.",2.766672,/smD9JEIKuvsllgjgrGTOzzbATeN.jpg,2003-08-15,Freddy vs. Jason,False,5.7,454,[Horror],2003-08-15,2003,27,2000,horror,0.0,1.0,0.0
573,573,7886,3,False,/j2RqEGY3DW9teKb1vExFIFapWPc.jpg,[27],37169,en,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life ""the human centipede.""",2.756637,/rhy5WMyLVmYQ9PfEM60pg25E3TL.jpg,2009-04-26,The Human Centipede (First Sequence),False,5.0,374,[Horror],2009-04-26,2009,27,2000,horror,0.0,1.0,0.0
574,574,7780,17,False,/wMRVKIIIn5035KIY0J793aHWVOj.jpg,"[27, 18]",13310,sv,Låt den rätte komma in,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",2.743546,/9FGpMfbpKjN7i2jF2gQpvQvK9VB.jpg,2008-01-26,Let the Right One In,False,7.4,807,"[Horror, Drama]",2008-01-26,2008,"27, 18",2000,horror,0.0,1.0,0.0
575,575,7680,17,False,/sPaDUSuVQy1SL7ybnxilgWzLDAQ.jpg,"[27, 9648]",23827,en,Paranormal Activity,"After a young, middle class couple moves into a suburban 'starter' tract house, they become increasingly disturbed by a presence that may or may not be somehow demonic but is certainly most active in the middle of the night. Especially when they sleep. Or try to.",2.742424,/ns7J1iMSDs5UkEVjMXLPiss7Lrt.jpg,2007-09-14,Paranormal Activity,False,6.0,971,"[Horror, Mystery]",2007-09-14,2007,"27, 9648",2000,horror,0.0,1.0,0.0
576,576,7480,17,False,/tidW5tNNP99fIxbG3slm5ZnjYEq.jpg,"[18, 27, 53]",10320,en,The Ring Two,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,2.705735,/mYZdcd5XeZkye72oQejkLuAGI7q.jpg,2005-03-17,The Ring Two,False,5.3,425,"[Drama, Horror, Thriller]",2005-03-17,2005,"18, 27, 53",2000,horror,0.0,1.0,0.0
577,577,7683,0,False,/yKATxJtGY67cXdOmlbWwW6EgPqn.jpg,"[27, 53, 80]",663,en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",2.58215,/veApHw5ARGHWf3ptKf30rOGFY9n.jpg,2007-10-25,Saw IV,False,5.8,643,"[Horror, Thriller, Crime]",2007-10-25,2007,"27, 53, 80",2000,horror,0.0,1.0,0.0
578,578,6968,5,False,/sZlCYw3fdzZBo857t2cY3WzoqZW.jpg,"[27, 9648]",4234,en,Scream 3,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.",2.580477,/8mmObJf9L07wwF92gKdVb4lRXVC.jpg,2000-02-03,Scream 3,False,5.6,536,"[Horror, Mystery]",2000-02-03,2000,"27, 9648",2000,horror,0.0,1.0,0.0
579,579,7481,18,False,/6thnbe32tzVJlNHGmAKaHoQJRwP.jpg,"[80, 18, 27, 53]",8643,en,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",2.576739,/lDffYgWFiAfA7ztBW6R4LWdjXK6.jpg,2005-09-09,The Exorcism of Emily Rose,False,6.3,487,"[Crime, Drama, Horror, Thriller]",2005-09-09,2005,"80, 18, 27, 53",2000,horror,0.0,1.0,0.0
580,580,7575,12,False,/1AG4zhL1MPdJGwAp3GODLG1j1LY.jpg,"[27, 53, 80]",214,en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",2.556589,/zHMw9xGrNlrDsuK6Lnx5NlL72Eu.jpg,2006-10-27,Saw III,False,6.0,751,"[Horror, Thriller, Crime]",2006-10-27,2006,"27, 53, 80",2000,horror,0.0,1.0,0.0
581,581,7577,14,False,/53vdUXxtUogIupD3oln7ywZ2d02.jpg,"[27, 53]",9792,en,The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",2.524273,/hNuqY8h1oBGTnEQK75AH4IwuiPG.jpg,2006-03-10,The Hills Have Eyes,False,6.1,523,"[Horror, Thriller]",2006-03-10,2006,"27, 53",2000,horror,0.0,1.0,0.0
582,582,7892,9,False,/7Z9OmWJszjjvjh5N2Mv14uYmLoC.jpg,"[80, 53, 27, 18]",18405,en,The Last House on the Left,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.",2.50199,/vFq1uRaAvj9mzksBFykIRqPwHW7.jpg,2009-03-13,The Last House on the Left,False,6.2,319,"[Crime, Thriller, Horror, Drama]",2009-03-13,2009,"80, 53, 27, 18",2000,horror,0.0,1.0,0.0
583,583,7784,1,False,/riCNFvTbbgjWYIhy6Ow5gBd8ZqW.jpg,"[27, 53, 80]",11917,en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",2.481852,/AkfY99GJjnsuOpIaQlFzCsv5pBl.jpg,2008-10-23,Saw V,False,5.9,586,"[Horror, Thriller, Crime]",2008-10-23,2008,"27, 53, 80",2000,horror,0.0,1.0,0.0
584,584,7785,2,False,/6ZGUYAhUvhJ54HrSPliTzoZ8evy.jpg,"[27, 18, 53]",9539,fr,Martyrs,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",2.478484,/fC2Uld8qZ6waCuo71oTKzJTscaN.jpg,2008-09-03,Martyrs,False,7.3,426,"[Horror, Drama, Thriller]",2008-09-03,2008,"27, 18, 53",2000,horror,0.0,1.0,0.0
585,585,7893,10,False,/fYXuDlyX8NVZ5JtcsA3dvLWnEnI.jpg,"[16, 27, 28, 35]",23127,en,The Haunted World of El Superbeasto,"The Haunted World of El Superbeasto is an animated comedy that also combines elements of a horror and thriller film. It is based upon the comic book series created by Rob Zombie that follows the character of El Superbeasto and his sexy sidekick sister, Suzi-X, voiced by Sheri Moon, as they confront an evil villain by the name of Dr. Satan.",2.460322,/ywO8qzHhltILnZbeIKw8XbD3u6X.jpg,2009-09-12,The Haunted World of El Superbeasto,False,6.3,34,"[Animation, Horror, Action, Comedy]",2009-09-12,2009,"16, 27, 28, 35",2000,horror,0.0,1.0,0.0
586,586,7175,12,False,/gc4MW8gPXFNbVJIZBpIsYlmQaxB.jpg,"[27, 9648, 53]",9645,en,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",2.401733,/3zpmLxfZIusjsy9GEEk5zhxBqi6.jpg,2002-10-25,Ghost Ship,False,5.2,397,"[Horror, Mystery, Thriller]",2002-10-25,2002,"27, 9648, 53",2000,horror,0.0,1.0,0.0
587,587,7482,19,False,/zrLF8DtMgdiLfNbJU6VrhaN8Mpf.jpg,"[27, 53, 18]",10065,en,The Amityville Horror,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,2.399228,/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg,2005-04-15,The Amityville Horror,False,6.0,430,"[Horror, Thriller, Drama]",2005-04-15,2005,"27, 53, 18",2000,horror,0.0,1.0,0.0
588,588,7387,4,False,/88SHQ8ezQ6l6gxiCgEAeViVzG0m.jpg,"[14, 27, 9648, 53]",17111,th,ชัตเตอร์ กดติดวิญญาณ,A young photographer and his girlfriend discover mysterious shadows in their photographs after a tragic accident. They soon learn that you can not escape your past.,2.398915,/wGUrNuUSyvzH21OZ5rdxYKatHAU.jpg,2004-09-09,Shutter,False,6.7,134,"[Fantasy, Horror, Mystery, Thriller]",2004-09-09,2004,"14, 27, 9648, 53",2000,horror,0.0,1.0,0.0
589,589,7078,15,False,/7MtD34lQ0dWmyNSbte4VZuQRt0i.jpg,"[27, 9648, 53]",768,en,From Hell,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,2.39317,/f3J77Cy3pRSeeN52Pk8oIvgi6IN.jpg,2001-10-19,From Hell,False,6.6,537,"[Horror, Mystery, Thriller]",2001-10-19,2001,"27, 9648, 53",2000,horror,0.0,1.0,0.0
590,590,7896,13,False,/xywrNUGd9TYsa2lxRMbVRd8hsom.jpg,"[27, 53]",23823,en,Wrong Turn 3: Left for Dead,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",2.383157,/9J4Me7ZxiTqtF7KyFWp15j0PKqh.jpg,2009-01-01,Wrong Turn 3: Left for Dead,False,4.6,156,"[Horror, Thriller]",2009-01-01,2009,"27, 53",2000,horror,0.0,1.0,0.0
591,591,7688,5,False,/lshpN0UfiHqan1G9HalSUQVTJdJ.jpg,[27],1691,en,Hostel: Part II,"Following a geographical tour of Slovakia, three young American women are lured into a hostel by a handsome young man who sells them to the twisted masters, ties them up and brings upon an unthinkable world of pain.",2.375637,/fRRjGgHCh6dWvRn1wSbv2VMO6JL.jpg,2007-06-08,Hostel: Part II,False,5.6,319,[Horror],2007-06-08,2007,27,2000,horror,0.0,1.0,0.0
592,592,7897,14,False,/4lgsLqm3H1G0pueeDwqzPJwqpQr.jpg,"[27, 53, 9648]",21208,en,Orphan,"A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",2.358366,/dVP8tE9bV2oIv1l0aWtTUJndZvc.jpg,2009-07-24,Orphan,False,6.6,930,"[Horror, Thriller, Mystery]",2009-07-24,2009,"27, 53, 9648",2000,horror,0.0,1.0,0.0
593,593,7580,17,False,/o4psXh7IVD6GFKvBSHjHLzjL2lV.jpg,[27],10781,en,The Texas Chainsaw Massacre: The Beginning,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",2.336022,/9elCJIG1TOJ0wew3JVx5ZMkHq5w.jpg,2006-10-06,The Texas Chainsaw Massacre: The Beginning,False,5.8,297,[Horror],2006-10-06,2006,27,2000,horror,0.0,1.0,0.0
594,594,7899,16,False,/mqbLNRXYzjSkaN8ECP9XxAoCTQO.jpg,"[35, 27]",19994,en,Jennifer's Body,A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?,2.330759,/tdNlGoHmz77XQlBB21tL8qtxFHq.jpg,2009-09-18,Jennifer's Body,False,5.2,606,"[Comedy, Horror]",2009-09-18,2009,"35, 27",2000,horror,0.0,1.0,0.0
595,595,7900,17,False,/pr51cIxAn1RlpKBzQuojCqb8p6X.jpg,"[27, 9648]",19912,en,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",2.317894,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,2009-08-26,The Final Destination,False,5.4,621,"[Horror, Mystery]",2009-08-26,2009,"27, 9648",2000,horror,0.0,1.0,0.0
596,596,7277,14,False,/vrUZrhCyTrw5MkQBD2AWyIAoGRS.jpg,"[27, 53]",4970,en,Gothika,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",2.2739,/jwTiVNi21EhaP8QbkJkVUn2SYsa.jpg,2003-11-21,Gothika,False,5.7,476,"[Horror, Thriller]",2003-11-21,2003,"27, 53",2000,horror,0.0,1.0,0.0
597,597,7392,9,False,/fiURsFOvmkFTdZ0GGPyDveH5127.jpg,"[27, 53, 9648]",8555,en,Creep,"Trapped in a London subway station, a woman who's being pursued by a potential attacker heads into the unknown labyrinth of tunnels beneath the city's streets",2.269105,/oQwt1EPTQmhGJuJuzR7G0GIGlEr.jpg,2004-08-10,Creep,False,5.6,93,"[Horror, Thriller, Mystery]",2004-08-10,2004,"27, 53, 9648",2000,horror,0.0,1.0,0.0
598,598,7080,17,False,/rkFIuhiDLpOi3kJF7X94U0jPMk7.jpg,"[27, 53]",8922,en,Jeepers Creepers,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",2.256897,/gaIiibMDw95MDT0QtpwMCFDSyQO.jpg,2001-07-01,Jeepers Creepers,False,6.1,574,"[Horror, Thriller]",2001-07-01,2001,"27, 53",2000,horror,0.0,1.0,0.0
599,599,7581,18,False,/oeDKQjPQwZPeHVk8iB6FQGnDlHS.jpg,"[27, 9648]",588,en,Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.",2.244827,/fgwYsSDoRWC7u8cp6i8jQlvS5mE.jpg,2006-04-21,Silent Hill,False,6.3,805,"[Horror, Mystery]",2006-04-21,2006,"27, 9648",2000,horror,0.0,1.0,0.0
600,600,7902,19,False,/xTRsnOweFXminARE4piXkvhULJj.jpg,"[18, 27, 9648]",18897,fr,Ne te retourne pas,Panic attacks and memory loss signal the plight of a writer whose body is inexplicably being taken over by another woman.,2.239522,/ScupKoT3DOYJj9IAERzlDaxJHz.jpg,2009-05-16,Don't Look Back,False,5.9,41,"[Drama, Horror, Mystery]",2009-05-16,2009,"18, 27, 9648",2000,horror,0.0,1.0,0.0
601,601,7186,3,False,/X0Tpw927RxZxgnvqPP7BL6J3d1.jpg,"[27, 28, 53]",11880,en,Dog Soldiers,"A squad of British soldiers on training in the lonesome Scottish wilderness find a wounded Special Forces captain and the carnaged remains of his team. As they encounter zoologist Megan, it turns out that werewolves are active in the region. They have to prepare for some action as the there will be a full moon tonight...",2.233385,/kJLGyrjnphk6DnaJhYVFFoWJcCy.jpg,2002-05-10,Dog Soldiers,False,6.7,180,"[Horror, Action, Thriller]",2002-05-10,2002,"27, 28, 53",2000,horror,0.0,1.0,0.0
602,602,7691,8,False,/2HpxNuR5iNSxSbEBRxd0YXJv3f6.jpg,"[28, 27, 53]",13022,en,Rogue,"From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds.",2.232675,/pZC9HA9ngsG68vsGzwZwpSYFnDh.jpg,2007-11-08,Rogue,False,6.2,115,"[Action, Horror, Thriller]",2007-11-08,2007,"28, 27, 53",2000,horror,0.0,1.0,0.0
