"","genre","top1000id","title","nwords","num","numloc","char","apost","quest","colon","hyph","excl","amper","the_st","sentscore"
"4258",0,"4258","Dark Relic",2,0,0,10,0,0,0,0,0,0,0,-1
"4259",0,"4259","Exorcismus",1,0,0,10,0,0,0,0,0,0,0,0
"4261",0,"4261","Giallo",1,0,0,6,0,0,0,0,0,0,0,0
"4272",0,"4272","Rubber",1,0,0,6,0,0,0,0,0,0,0,0
"4276",0,"4276","Black Death",2,0,0,11,0,0,0,0,0,0,0,-1
"4278",0,"4278","The Legend of Siren XXX",5,0,0,23,0,0,0,0,0,0,1,0
"4284",0,"4284","Post Mortem",2,0,0,11,0,0,0,0,0,0,0,0
"4293",0,"4293","Mother's Day",2,0,0,12,1,0,0,0,0,0,0,0
"4312",0,"4312","Triassic Attack",2,0,0,15,0,0,0,0,0,0,0,-1
"4313",0,"4313","Hatchet II",2,0,0,10,0,0,0,0,0,0,0,0
"4317",0,"4317","2010: Moby Dick",3,1,2,15,0,0,1,0,0,0,0,-1
"4326",0,"4326","Le village des ombres",4,0,0,21,0,0,0,0,0,0,0,0
"4327",0,"4327","Dinoshark",1,0,0,9,0,0,0,0,0,0,0,0
"4333",0,"4333","The Traveler",2,0,0,12,0,0,0,0,0,0,1,0
"4335",0,"4335","The Terror Experiment",3,0,0,21,0,0,0,0,0,0,1,-1
"4340",0,"4340","Bedevilled",1,0,0,10,0,0,0,0,0,0,0,0
"4344",0,"4344","Stake Land",2,0,0,10,0,0,0,0,0,0,0,0
"4352",0,"4352","The Final",2,0,0,9,0,0,0,0,0,0,1,0
"4356",0,"4356","Forgive Me For Raping You",5,0,0,25,0,0,0,0,0,0,0,-1
"4361",0,"4361","Bitter Feast",2,0,0,12,0,0,0,0,0,0,0,-1
"4372",0,"4372","Mirrors 2",2,1,10,9,0,0,0,0,0,0,0,0
"4377",0,"4377","30 Days of Night: Dark Days",6,1,2,27,0,0,1,0,0,0,0,-1
"4378",0,"4378","Growth",1,0,0,6,0,0,0,0,0,0,0,0
"4380",0,"4380","The Silent House",3,0,0,16,0,0,0,0,0,0,1,1
"4382",0,"4382","Mega Piranha",2,0,0,12,0,0,0,0,0,0,0,0
"4390",0,"4390","13Hrs",1,1,2,5,0,0,0,0,0,0,0,0
"4391",0,"4391","Horny House of Horror",4,0,0,21,0,0,0,0,0,0,0,-1
"4414",0,"4414","Dead Cert",2,0,0,9,0,0,0,0,0,0,0,-1
"4434",0,"4434","The Valdemar Legacy",3,0,0,19,0,0,0,0,0,0,1,0
"4442",0,"4442","Psych:9",1,1,8,7,0,0,1,0,0,0,0,0
"4460",0,"4460","Who Is Clark Rockefeller?",4,0,0,25,0,1,0,0,0,0,0,0
"4473",0,"4473","Dante's Inferno: An Animated Epic",5,0,0,33,1,0,1,0,0,0,0,0
"4483",0,"4483","Saint",1,0,0,5,0,0,0,0,0,0,0,1
"4491",0,"4491","Super Hybrid",2,0,0,12,0,0,0,0,0,0,0,1
"4493",0,"4493","Kidnapped",1,0,0,9,0,0,0,0,0,0,0,0
"4494",0,"4494","Bereavement",1,0,0,11,0,0,0,0,0,0,0,-1
"4495",0,"4495","Kill Katie Malone",3,0,0,17,0,0,0,0,0,0,0,-1
"4499",0,"4499","Dream Home",2,0,0,10,0,0,0,0,0,0,0,0
"4507",0,"4507","Atrocious",1,0,0,9,0,0,0,0,0,0,0,-1
"4511",0,"4511","Rammbock: Berlin Undead",3,0,0,23,0,0,1,0,0,0,0,0
"4517",0,"4517","Siren",1,0,0,5,0,0,0,0,0,0,0,0
"4520",0,"4520","Monsterwolf",1,0,0,11,0,0,0,0,0,0,0,0
"4525",0,"4525","Sennentuntschi",1,0,0,14,0,0,0,0,0,0,0,0
"4526",0,"4526","Uninhabited",1,0,0,11,0,0,0,0,0,0,0,0
"4528",0,"4528","Underground",1,0,0,11,0,0,0,0,0,0,0,0
"4540",0,"4540","Seven Days",2,0,0,10,0,0,0,0,0,0,0,0
"4545",0,"4545","Vampire Warriors",2,0,0,16,0,0,0,0,0,0,0,0
"4550",0,"4550","War Games: At the End of the Day",8,0,0,32,0,0,1,0,0,0,0,0
"4552",0,"4552","Jack the Reaper",3,0,0,15,0,0,0,0,0,0,0,0
"4562",0,"4562","F",1,0,0,1,0,0,0,0,0,0,0,0
"4590",0,"4590","Two Eyes Staring",3,0,0,16,0,0,0,0,0,0,0,0
"4598",0,"4598","I Am Virgin",3,0,0,11,0,0,0,0,0,0,0,0
"4603",0,"4603","The Shrine",2,0,0,10,0,0,0,0,0,0,1,0
"4615",0,"4615","Mysterious Island",2,0,0,17,0,0,0,0,0,0,0,-1
"4621",0,"4621","Puppet Master: Axis of Evil",5,0,0,27,0,0,1,0,0,0,0,-2
"4644",0,"4644","The Rig",2,0,0,7,0,0,0,0,0,0,1,0
"4645",0,"4645","Needle",1,0,0,6,0,0,0,0,0,0,0,0
"4646",0,"4646","The Reef",2,0,0,8,0,0,0,0,0,0,1,0
"4647",0,"4647","The Intruder",2,0,0,12,0,0,0,0,0,0,1,0
"4651",0,"4651","Unforgotten Love",2,0,0,16,0,0,0,0,0,0,0,1
"4661",0,"4661","The Violent Kind",3,0,0,16,0,0,0,0,0,0,1,0
"4680",0,"4680","Rabies",1,0,0,6,0,0,0,0,0,0,0,0
"4683",0,"4683","Bio Slime",2,0,0,9,0,0,0,0,0,0,0,-1
"4694",0,"4694","Bear",1,0,0,4,0,0,0,0,0,0,0,0
"4698",0,"4698","Gothic & Lolita Psycho",4,0,0,22,0,0,0,0,0,1,0,-1
"4705",0,"4705","Mothman",1,0,0,7,0,0,0,0,0,0,0,0
"4711",0,"4711","The Clinic",2,0,0,10,0,0,0,0,0,0,1,0
"4717",0,"4717","Mandrake",1,0,0,8,0,0,0,0,0,0,0,0
"4718",0,"4718","Dead Space: Aftermath",3,0,0,21,0,0,1,0,0,0,0,-1
"4721",0,"4721","Big Tits Zombie",3,0,0,15,0,0,0,0,0,0,0,-1
"4724",0,"4724","Terror Trap",2,0,0,11,0,0,0,0,0,0,0,-2
"4730",0,"4730","ReGOREgitated Sacrifice",2,0,0,23,0,0,0,0,0,0,0,0
"4739",0,"4739","Outcast",1,0,0,7,0,0,0,0,0,0,0,-1
"4742",0,"4742","Ferozz: The Wild Red Riding Hood",6,0,0,32,0,0,1,0,0,0,0,-1
"4749",0,"4749","Devil's Playground",2,0,0,18,1,0,0,0,0,0,0,0
"4756",0,"4756","Stranded",1,0,0,8,0,0,0,0,0,0,0,0
"4758",0,"4758","Tony",1,0,0,4,0,0,0,0,0,0,0,0
"4773",0,"4773","Salvage",1,0,0,7,0,0,0,0,0,0,0,0
"4786",0,"4786","Hard Ride to Hell",4,0,0,17,0,0,0,0,0,0,0,-2
"4791",0,"4791","Freeway Killer",2,0,0,14,0,0,0,0,0,0,0,-1
"4804",0,"4804","The Boy Who Cried Werewolf",5,0,0,26,0,0,0,0,0,0,1,0
"4825",0,"4825","The Dead Undead",3,0,0,15,0,0,0,0,0,0,1,-1
"4830",0,"4830","Alien vs. Ninja",3,0,0,15,0,0,0,0,0,0,0,0
"4835",0,"4835","Christopher Roth",2,0,0,16,0,0,0,0,0,0,0,0
"4845",0,"4845","Medium Raw",2,0,0,10,0,0,0,0,0,0,0,0
"4846",0,"4846","Üç harfliler Marid",3,0,0,18,0,0,0,0,0,0,0,0
"4848",0,"4848","Goblin",1,0,0,6,0,0,0,0,0,0,0,0
"4852",0,"4852","Prowl",1,0,0,5,0,0,0,0,0,0,0,0
"4864",0,"4864","Amphibious Creature of the Deep",5,0,0,31,0,0,0,0,0,0,0,-1
"4877",0,"4877","Dinocroc vs. Supergator",3,0,0,23,0,0,0,0,0,0,0,0
"4883",0,"4883","L.A. Zombie",2,0,0,11,0,0,0,0,0,0,0,-1
"4887",0,"4887","Kutsal Damacana: Dracoola",3,0,0,25,0,0,1,0,0,0,0,0
"4919",0,"4919","Insane",1,0,0,6,0,0,0,0,0,0,0,-1
"4944",0,"4944","The Thing",2,0,0,9,0,0,0,0,0,0,1,0
"4976",0,"4976","Final Destination 5",3,1,20,19,0,0,0,0,0,0,0,0
"4978",0,"4978","Hell",1,0,0,4,0,0,0,0,0,0,0,-1
"4980",0,"4980","Intruders",1,0,0,9,0,0,0,0,0,0,0,0
"5001",0,"5001","Wrong Turn 4: Bloody Beginnings",5,1,13,31,0,0,1,0,0,0,0,-2
"5016",0,"5016","Scream 4",2,1,9,8,0,0,0,0,0,0,0,-1
"5023",0,"5023","You're Next",2,0,0,11,1,0,0,0,0,0,0,0
"5042",0,"5042","388 Arletta Avenue",3,1,2,18,0,0,0,0,0,0,0,0
"5064",0,"5064","Apollo 18",2,1,9,9,0,0,0,0,0,0,0,0
"5069",0,"5069","Grave Encounters",2,0,0,16,0,0,0,0,0,0,0,0
"5073",0,"5073","11-11-11",1,1,2,8,0,0,0,1,0,0,0,0
"5075",0,"5075","The Rite",2,0,0,8,0,0,0,0,0,0,1,0
"5082",0,"5082","Priest",1,0,0,6,0,0,0,0,0,0,0,0
"5087",0,"5087","The Theatre Bizarre",3,0,0,19,0,0,0,0,0,0,1,-1
"5089",0,"5089","Kill List",2,0,0,9,0,0,0,0,0,0,0,-1
"5094",0,"5094","The Skin I Live In",5,0,0,18,0,0,0,0,0,0,1,0
"5101",0,"5101","The Awakening",2,0,0,13,0,0,0,0,0,0,1,0
"5111",0,"5111","Hostel: Part III",3,0,0,16,0,0,1,0,0,0,0,0
"5115",0,"5115","Inbred",1,0,0,6,0,0,0,0,0,0,0,0
"5117",0,"5117","Quarantine 2: Terminal",3,1,13,22,0,0,1,0,0,0,0,0
"5126",0,"5126","The Woman",2,0,0,9,0,0,0,0,0,0,1,0
"5150",0,"5150","Paranormal Activity 3",3,1,22,21,0,0,0,0,0,0,0,0
"5152",0,"5152","Fright Night",2,0,0,12,0,0,0,0,0,0,0,-1
"5156",0,"5156","Red State",2,0,0,9,0,0,0,0,0,0,0,0
"5157",0,"5157","Hellraiser: Revelations",2,0,0,23,0,0,1,0,0,0,0,0
"5162",0,"5162","Detention",1,0,0,9,0,0,0,0,0,0,0,0
"5180",0,"5180","Husk",1,0,0,4,0,0,0,0,0,0,0,0
"5188",0,"5188","Swamp Shark",2,0,0,11,0,0,0,0,0,0,0,-1
"5190",0,"5190","Twixt",1,0,0,5,0,0,0,0,0,0,0,0
"5219",0,"5219","The Darkest Hour",3,0,0,16,0,0,0,0,0,0,1,0
"5223",0,"5223","Snowtown",1,0,0,8,0,0,0,0,0,0,0,0
"5224",0,"5224","Shark Night",2,0,0,11,0,0,0,0,0,0,0,-1
"5227",0,"5227","Gantz",1,0,0,5,0,0,0,0,0,0,0,0
"5234",0,"5234","The Caller",2,0,0,10,0,0,0,0,0,0,1,0
"5236",0,"5236","Fading of the Cries",4,0,0,19,0,0,0,0,0,0,0,0
"5252",0,"5252","Sand Sharks",2,0,0,11,0,0,0,0,0,0,0,0
"5270",0,"5270","Tomie: Unlimited",2,0,0,16,0,0,1,0,0,0,0,0
"5282",0,"5282","Alyce Kills",2,0,0,11,0,0,0,0,0,0,0,-1
"5286",0,"5286","The Victim",2,0,0,10,0,0,0,0,0,0,1,0
"5287",0,"5287","The Innkeepers",2,0,0,14,0,0,0,0,0,0,1,0
"5290",0,"5290","Stormhouse",1,0,0,10,0,0,0,0,0,0,0,0
"5307",0,"5307","Zombie Apocalypse",2,0,0,17,0,0,0,0,0,0,0,-2
"5314",0,"5314","Outpost: Black Sun",3,0,0,18,0,0,1,0,0,0,0,0
"5316",0,"5316","Julia X",2,0,0,7,0,0,0,0,0,0,0,0
"5319",0,"5319","Battle: New York, Day 2",5,1,24,23,0,0,1,0,0,0,0,0
"5321",0,"5321","Pelt",1,0,0,4,0,0,0,0,0,0,0,0
"5322",0,"5322","Silent House",2,0,0,12,0,0,0,0,0,0,0,1
"5340",0,"5340","National Theatre Live: Frankenstein",4,0,0,35,0,0,1,0,0,0,0,0
"5361",0,"5361","Creature",1,0,0,8,0,0,0,0,0,0,0,0
"5387",0,"5387","Absentia",1,0,0,8,0,0,0,0,0,0,0,0
"5412",0,"5412","DeadHeads",1,0,0,9,0,0,0,0,0,0,0,0
"5418",0,"5418","51",1,1,2,2,0,0,0,0,0,0,0,0
"5419",0,"5419","Wake Wood",2,0,0,9,0,0,0,0,0,0,0,0
"5426",0,"5426","Juan of the Dead",4,0,0,16,0,0,0,0,0,0,0,-1
"5431",0,"5431","The Oregonian",2,0,0,13,0,0,0,0,0,0,1,0
"5438",0,"5438","Zombie Ass: Toilet of the Dead",6,0,0,30,0,0,1,0,0,0,0,-2
"5444",0,"5444","The Roommate",2,0,0,12,0,0,0,0,0,0,1,0
"5446",0,"5446","Moby Dick",2,0,0,9,0,0,0,0,0,0,0,-1
"5447",0,"5447","A Function",2,0,0,10,0,0,0,0,0,0,0,0
"5449",0,"5449","Seconds Apart",2,0,0,13,0,0,0,0,0,0,0,0
"5452",0,"5452","247°F",1,1,2,5,0,0,0,0,0,0,0,0
"5461",0,"5461","Emergo",1,0,0,6,0,0,0,0,0,0,0,0
"5469",0,"5469","Vile",1,0,0,4,0,0,0,0,0,0,0,-1
"5473",0,"5473","Haunted 2: The Curse",4,1,10,20,0,0,1,0,0,0,0,-2
"5479",0,"5479","11/11/11",1,1,2,8,0,0,0,0,0,0,0,0
"5480",0,"5480","Hidden 3D",2,1,9,9,0,0,0,0,0,0,0,0
"5485",0,"5485","The Day",2,0,0,7,0,0,0,0,0,0,1,0
"5495",0,"5495","Father's Day",2,0,0,12,1,0,0,0,0,0,0,0
"5498",0,"5498","Manborg",1,0,0,7,0,0,0,0,0,0,0,0
"5500",0,"5500","Episode 50",2,1,10,10,0,0,0,0,0,0,0,0
"5523",0,"5523","The Inheritance",2,0,0,15,0,0,0,0,0,0,1,0
"5533",0,"5533","Chop",1,0,0,4,0,0,0,0,0,0,0,0
"5547",0,"5547","Don't Let Him In",4,0,0,16,1,0,0,0,0,0,0,0
"5554",0,"5554","Children of the Corn: Genesis",5,0,0,29,0,0,1,0,0,0,0,0
"5561",0,"5561","The Great Ghost Rescue",4,0,0,22,0,0,0,0,0,0,1,1
"5563",0,"5563","Inkubus",1,0,0,7,0,0,0,0,0,0,0,0
"5565",0,"5565","Underground",1,0,0,11,0,0,0,0,0,0,0,0
"5574",0,"5574","The Howling: Reborn",3,0,0,19,0,0,1,0,0,0,1,0
"5578",0,"5578","Below Zero",2,0,0,10,0,0,0,0,0,0,0,0
"5586",0,"5586","Jack the Reaper",3,0,0,15,0,0,0,0,0,0,0,0
"5590",0,"5590","1313: Haunted Frat",3,1,2,18,0,0,1,0,0,0,0,-1
"5597",0,"5597","The Task",2,0,0,8,0,0,0,0,0,0,1,0
"5600",0,"5600","Vampire",1,0,0,7,0,0,0,0,0,0,0,0
"5611",0,"5611","Choose",1,0,0,6,0,0,0,0,0,0,0,0
"5618",0,"5618","The Incident",2,0,0,12,0,0,0,0,0,0,1,0
"5624",0,"5624","The Valdemar Legacy II: The Forbidden Shadow",7,0,0,44,0,0,1,0,0,0,1,-1
"5637",0,"5637","Urban Explorer",2,0,0,14,0,0,0,0,0,0,0,0
"5643",0,"5643","Babycall",1,0,0,8,0,0,0,0,0,0,0,0
"5645",0,"5645","Escapee",1,0,0,7,0,0,0,0,0,0,0,0
"5651",0,"5651","The Hike",2,0,0,8,0,0,0,0,0,0,1,0
"5658",0,"5658","Immortal Island",2,0,0,15,0,0,0,0,0,0,0,0
"5659",0,"5659","The Fields",2,0,0,10,0,0,0,0,0,0,1,0
"5668",0,"5668","Remains",1,0,0,7,0,0,0,0,0,0,0,0
"5669",0,"5669","The Tunnel",2,0,0,10,0,0,0,0,0,0,1,0
"5672",0,"5672","The Road",2,0,0,8,0,0,0,0,0,0,1,0
"5681",0,"5681","Cassadaga",1,0,0,9,0,0,0,0,0,0,0,0
"5685",0,"5685","Donovan's Echo",2,0,0,14,1,0,0,0,0,0,0,0
"5687",0,"5687","Livid",1,0,0,5,0,0,0,0,0,0,0,-1
"5691",0,"5691","Cell 213",2,1,7,8,0,0,0,0,0,0,0,0
"5699",0,"5699","Guilty of Romance",3,0,0,17,0,0,0,0,0,0,0,-1
"5715",0,"5715","Rosewood Lane",2,0,0,13,0,0,0,0,0,0,0,0
"5737",0,"5737","Mysterious Island",2,0,0,17,0,0,0,0,0,0,0,-1
"5747",0,"5747","Sector 7",2,1,9,8,0,0,0,0,0,0,0,0
"5748",0,"5748","Blind Alley",2,0,0,11,0,0,0,0,0,0,0,-1
"5754",0,"5754","The Devil's Rock",3,0,0,16,1,0,0,0,0,0,1,0
"5797",0,"5797","The Amityville Haunting",3,0,0,23,0,0,0,0,0,0,1,-1
"5801",0,"5801","The Ghostmaker",2,0,0,14,0,0,0,0,0,0,1,0
"5804",0,"5804","The Watermen",2,0,0,12,0,0,0,0,0,0,1,0
"5808",0,"5808","Panic Button",2,0,0,12,0,0,0,0,0,0,0,-1
"5812",0,"5812","Chillerama",1,0,0,10,0,0,0,0,0,0,0,0
"5816",0,"5816","Some Guy Who Kills People",5,0,0,25,0,0,0,0,0,0,0,-1
"5824",0,"5824","War of the Dead",4,0,0,15,0,0,0,0,0,0,0,-1
"5830",0,"5830","Mega Python vs. Gatoroid",4,0,0,24,0,0,0,0,0,0,0,0
"5836",0,"5836","The Millennium Bug",3,0,0,18,0,0,0,0,0,0,1,-1
"5841",0,"5841","Jacob",1,0,0,5,0,0,0,0,0,0,0,0
"5844",0,"5844","The Moth Diaries",3,0,0,16,0,0,0,0,0,0,1,0
"5850",0,"5850","ChromeSkull: Laid to Rest 2",5,1,28,27,0,0,1,0,0,0,0,0
"5854",0,"5854","Snow Beast",2,0,0,10,0,0,0,0,0,0,0,0
"5855",0,"5855","Orcs!",1,0,0,5,0,0,0,0,1,0,0,0
"5864",0,"5864","Rise of the Damned",4,0,0,18,0,0,0,0,0,0,0,-1
"5880",0,"5880","Wake up and Die",4,0,0,15,0,0,0,0,0,0,0,-1
"5881",0,"5881","Exit Humanity",2,0,0,13,0,0,0,0,0,0,0,0
"5890",0,"5890","Bloody Mary",2,0,0,11,0,0,0,0,0,0,0,-1
"5904",0,"5904","Bunnyman",1,0,0,8,0,0,0,0,0,0,0,0
"5912",0,"5912","Kutsal Damacana: Dracoola",3,0,0,25,0,0,1,0,0,0,0,0
"5928",0,"5928","The Cabin in the Woods",5,0,0,22,0,0,0,0,0,0,1,0
"5939",0,"5939","Sinister",1,0,0,8,0,0,0,0,0,0,0,-1
"5941",0,"5941","Abraham Lincoln: Vampire Hunter",4,0,0,31,0,0,1,0,0,0,0,0
"5951",0,"5951","The Woman in Black",4,0,0,18,0,0,0,0,0,0,1,0
"5955",0,"5955","Universal Soldier: Day of Reckoning",5,0,0,35,0,0,1,0,0,0,0,0
"5962",0,"5962","Wrong Turn 5: Bloodlines",4,1,13,24,0,0,1,0,0,0,0,-1
"5966",0,"5966","Rise of the Zombies",4,0,0,19,0,0,0,0,0,0,0,0
"5979",0,"5979","House at the End of the Street",7,0,0,30,0,0,0,0,0,0,0,0
"5986",0,"5986","[REC]³ Genesis",2,0,0,14,0,0,0,0,0,0,0,0
"5987",0,"5987","Bait",1,0,0,4,0,0,0,0,0,0,0,-1
"6001",0,"6001","V/H/S",1,0,0,5,0,0,0,0,0,0,0,0
"6002",0,"6002","The Pact",2,0,0,8,0,0,0,0,0,0,1,0
"6010",0,"6010","2-Headed Shark Attack",3,1,2,21,0,0,0,1,0,0,0,-2
"6016",0,"6016","Paranormal Activity 4",3,1,22,21,0,0,0,0,0,0,0,0
"6019",0,"6019","The Collection",2,0,0,14,0,0,0,0,0,0,1,0
"6040",0,"6040","Grave Encounters 2",3,1,19,18,0,0,0,0,0,0,0,0
"6043",0,"6043","Chernobyl Diaries",2,0,0,17,0,0,0,0,0,0,0,0
"6052",0,"6052","Among Friends",2,0,0,13,0,0,0,0,0,0,0,0
"6057",0,"6057","Silent Hill: Revelation 3D",4,1,26,26,0,0,1,0,0,0,0,1
"6066",0,"6066","Would You Rather",3,0,0,16,0,0,0,0,0,0,0,0
"6073",0,"6073","The Apparition",2,0,0,14,0,0,0,0,0,0,1,0
"6075",0,"6075","Werewolf: The Beast Among Us",5,0,0,28,0,0,1,0,0,0,0,0
"6097",0,"6097","Maniac",1,0,0,6,0,0,0,0,0,0,0,-1
"6100",0,"6100","ATM",1,0,0,3,0,0,0,0,0,0,0,0
"6105",0,"6105","Storage 24",2,1,10,10,0,0,0,0,0,0,0,0
"6111",0,"6111","Piranha 3DD",2,1,10,11,0,0,0,0,0,0,0,0
"6118",0,"6118","American Mary",2,0,0,13,0,0,0,0,0,0,0,0
"6126",0,"6126","Cockneys vs Zombies",3,0,0,19,0,0,0,0,0,0,0,0
"6141",0,"6141","Emmanuelle Through Time: Sex, Chocolate & Emmanuelle",7,0,0,52,0,0,1,0,0,1,0,0
"6163",0,"6163","When the Lights Went Out",5,0,0,24,0,0,0,0,0,0,0,0
"6165",0,"6165","Aftershock",1,0,0,10,0,0,0,0,0,0,0,0
"6186",0,"6186","3 A.M.",2,1,2,6,0,0,0,0,0,0,0,0
"6191",0,"6191","The Possession",2,0,0,14,0,0,0,0,0,0,1,0
"6196",0,"6196","The Tall Man",3,0,0,12,0,0,0,0,0,0,1,0
"6213",0,"6213","The Lords of Salem",4,0,0,18,0,0,0,0,0,0,1,0
"6219",0,"6219","Smiley",1,0,0,6,0,0,0,0,0,0,0,0
"6220",0,"6220","Breaking Wind",2,0,0,13,0,0,0,0,0,0,0,-1
"6227",0,"6227","The Devil Inside",3,0,0,16,0,0,0,0,0,0,1,-1
"6233",0,"6233","Rape Zombie: Lust of the Dead",6,0,0,29,0,0,1,0,0,0,0,-3
"6244",0,"6244","Chained",1,0,0,7,0,0,0,0,0,0,0,0
"6258",0,"6258","Lake Placid: The Final Chapter",5,0,0,30,0,0,1,0,0,0,0,0
"6260",0,"6260","John Dies at the End",5,0,0,20,0,0,0,0,0,0,0,-1
"6270",0,"6270","CLONED: The Recreator Chronicles",4,0,0,32,0,0,1,0,0,0,0,0
"6272",0,"6272","Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity",7,0,0,66,1,0,1,0,0,0,0,0
"6277",0,"6277","Outpost: Black Sun",3,0,0,18,0,0,1,0,0,0,0,0
"6280",0,"6280","Nazis at the Center of the Earth",7,0,0,32,0,0,0,0,0,0,0,0
"6285",0,"6285","Piranhaconda",1,0,0,12,0,0,0,0,0,0,0,0
"6296",0,"6296","Tulpa - Demon of Desire",5,0,0,23,0,0,0,1,0,0,0,0
"6297",0,"6297","Lovely Molly",2,0,0,12,0,0,0,0,0,0,0,0
"6304",0,"6304","Thale",1,0,0,5,0,0,0,0,0,0,0,0
"6316",0,"6316","Berserk: The Golden Age Arc 1 - The Egg of the King",12,1,30,51,0,0,1,1,0,0,0,-1
"6318",0,"6318","Antiviral",1,0,0,9,0,0,0,0,0,0,0,0
"6319",0,"6319","Area 407",2,1,7,8,0,0,0,0,0,0,0,0
"6324",0,"6324","Citadel",1,0,0,7,0,0,0,0,0,0,0,0
"6327",0,"6327","7 Below",2,1,2,7,0,0,0,0,0,0,0,0
"6336",0,"6336","Grabbers",1,0,0,8,0,0,0,0,0,0,0,0
"6348",0,"6348","Woman Hunting Massacre Woods",4,0,0,28,0,0,0,0,0,0,0,-1
"6353",0,"6353","Hold Your Breath",3,0,0,16,0,0,0,0,0,0,0,0
"6355",0,"6355","Resident Evil: Retribution",3,0,0,26,0,0,1,0,0,0,0,-1
"6356",0,"6356","Blue Exorcist: The Movie",4,0,0,24,0,0,1,0,0,0,0,0
"6359",0,"6359","Dead Souls",2,0,0,10,0,0,0,0,0,0,0,-1
"6372",0,"6372","In Their Skin",3,0,0,13,0,0,0,0,0,0,0,0
"6374",0,"6374","Black Rock",2,0,0,10,0,0,0,0,0,0,0,0
"6383",0,"6383","The Bay",2,0,0,7,0,0,0,0,0,0,1,0
"6386",0,"6386","Truth or Dare",3,0,0,13,0,0,0,0,0,0,0,0
"6390",0,"6390","The Battery",2,0,0,11,0,0,0,0,0,0,1,0
"6393",0,"6393","Excision",1,0,0,8,0,0,0,0,0,0,0,0
"6404",0,"6404","Burning Bright",2,0,0,14,0,0,0,0,0,0,0,0
"6411",0,"6411","100 Bloody Acres",3,1,2,16,0,0,0,0,0,0,0,-1
"6425",0,"6425","Childish Games",2,0,0,14,0,0,0,0,0,0,0,-1
"6433",0,"6433","Shiver",1,0,0,6,0,0,0,0,0,0,0,-1
"6438",0,"6438","Ritual",1,0,0,6,0,0,0,0,0,0,0,0
"6439",0,"6439","The Barrens",2,0,0,11,0,0,0,0,0,0,1,0
"6440",0,"6440","Gallowwalkers",1,0,0,13,0,0,0,0,0,0,0,0
"6448",0,"6448","Arachnoquake",1,0,0,12,0,0,0,0,0,0,0,0
"6482",0,"6482","Greystone Park",2,0,0,14,0,0,0,0,0,0,0,0
"6492",0,"6492","Berberian Sound Studio",3,0,0,22,0,0,0,0,0,0,0,0
"6497",0,"6497","Entity",1,0,0,6,0,0,0,0,0,0,0,0
"6506",0,"6506","The Butterfly Room",3,0,0,18,0,0,0,0,0,0,1,0
"6514",0,"6514","The Haunting of Whaley House",5,0,0,28,0,0,0,0,0,0,1,-1
"6515",0,"6515","Blood-C The Last Dark",4,0,0,21,0,0,0,1,0,0,0,-1
"6537",0,"6537","Dead Mine",2,0,0,9,0,0,0,0,0,0,0,-1
"6553",0,"6553","Emmanuelle Through Time: Emmanuelle's Sexy Bite",6,0,0,47,1,0,1,0,0,0,0,0
"6554",0,"6554","Under the Bed",3,0,0,13,0,0,0,0,0,0,0,0
"6571",0,"6571","Lesson of the Evil",4,0,0,18,0,0,0,0,0,0,0,-1
"6572",0,"6572","Abraham Lincoln vs. Zombies",4,0,0,27,0,0,0,0,0,0,0,0
"6591",0,"6591","Static",1,0,0,6,0,0,0,0,0,0,0,-1
"6599",0,"6599","Bigfoot",1,0,0,7,0,0,0,0,0,0,0,0
"6617",0,"6617","Dead Before Dawn 3D",4,1,19,19,0,0,0,0,0,0,0,0
"6618",0,"6618","Girls Gone Dead",3,0,0,15,0,0,0,0,0,0,0,-1
"6622",0,"6622","Don't Click",2,0,0,11,1,0,0,0,0,0,0,0
"6625",0,"6625","The Sleeper",2,0,0,11,0,0,0,0,0,0,1,0
"6627",0,"6627","Resolution",1,0,0,10,0,0,0,0,0,0,0,0
"6628",0,"6628","Love Bite",2,0,0,9,0,0,0,0,0,0,0,1
"6640",0,"6640","Frost",1,0,0,5,0,0,0,0,0,0,0,-1
"6642",0,"6642","The Last Will and Testament of Rosalind Leigh",8,0,0,45,0,0,0,0,0,0,1,0
"6643",0,"6643","Thanatomorphose",1,0,0,15,0,0,0,0,0,0,0,0
"6661",0,"6661","Apartment 1303 3D",3,1,12,17,0,0,0,0,0,0,0,0
"6664",0,"6664","The Conspiracy",2,0,0,14,0,0,0,0,0,0,1,-1
"6673",0,"6673","The Perfect House",3,0,0,17,0,0,0,0,0,0,1,1
"6678",0,"6678","The Thompsons",2,0,0,13,0,0,0,0,0,0,1,0
"6685",0,"6685","Airborne",1,0,0,8,0,0,0,0,0,0,0,0
"6710",0,"6710","The Scent",2,0,0,9,0,0,0,0,0,0,1,0
"6713",0,"6713","Cannibal Diner",2,0,0,14,0,0,0,0,0,0,0,-1
"6730",0,"6730","Shark Week",2,0,0,10,0,0,0,0,0,0,0,-1
"6731",0,"6731","Aladdin and the Death Lamp",5,0,0,26,0,0,0,0,0,0,0,-1
"6733",0,"6733","Playback",1,0,0,8,0,0,0,0,0,0,0,0
"6743",0,"6743","Night Claws",2,0,0,11,0,0,0,0,0,0,0,0
"6744",0,"6744","Silent Night",2,0,0,12,0,0,0,0,0,0,0,1
